Plate,Repeat,Well,Type,Time,Fluorescein (0.3s) (Counts)
1,4,E03,M,00:04:01.86,19584
1,5,E03,M,00:05:04.62,19860
1,6,E03,M,00:06:07.38,20295
1,7,E03,M,00:07:10.14,20226
1,8,E03,M,00:08:12.90,20104
1,9,E03,M,00:09:15.66,20536
1,10,E03,M,00:10:18.43,20235
1,1,E04,M,00:00:54.20,9457
1,2,E04,M,00:01:56.96,9626
1,3,E04,M,00:02:59.71,9505
1,4,E04,M,00:04:02.47,9619
1,5,E04,M,00:05:05.23,9969
1,6,E04,M,00:06:07.99,9688
1,7,E04,M,00:07:10.76,9835
1,8,E04,M,00:08:13.52,9839
1,9,E04,M,00:09:16.28,9786
1,10,E04,M,00:10:19.04,9869
1,1,E05,M,00:00:54.81,4760
1,2,E05,M,00:01:57.57,4739
1,3,E05,M,00:03:00.33,4892
1,4,E05,M,00:04:03.09,4941
1,5,E05,M,00:05:05.85,4867
1,6,E05,M,00:06:08.61,4937
1,7,E05,M,00:07:11.37,4987
1,8,E05,M,00:08:14.13,4997
1,9,E05,M,00:09:16.89,5102
1,10,E05,M,00:10:19.66,4853
1,1,E06,M,00:00:55.43,2584
1,2,E06,M,00:01:58.19,2597
1,3,E06,M,00:03:00.94,2661
1,4,E06,M,00:04:03.70,2638
1,5,E06,M,00:05:06.46,2715
1,6,E06,M,00:06:09.22,2704
1,7,E06,M,00:07:11.99,2641
1,8,E06,M,00:08:14.75,2692
1,9,E06,M,00:09:17.51,2712
1,10,E06,M,00:10:20.27,2665
1,1,E07,M,00:00:56.04,1399
1,2,E07,M,00:01:58.80,1434
1,3,E07,M,00:03:01.56,1408
1,4,E07,M,00:04:04.32,1468
1,5,E07,M,00:05:07.08,1434
1,6,E07,M,00:06:09.84,1443
1,7,E07,M,00:07:12.60,1504
1,8,E07,M,00:08:15.36,1492
1,9,E07,M,00:09:18.12,1518
1,10,E07,M,00:10:20.89,1513
1,1,E08,M,00:00:56.66,828
1,2,E08,M,00:01:59.42,746
1,3,E08,M,00:03:02.17,807
1,4,E08,M,00:04:04.93,796
1,5,E08,M,00:05:07.69,804
1,6,E08,M,00:06:10.45,798
1,7,E08,M,00:07:13.22,788
1,8,E08,M,00:08:15.98,866
1,9,E08,M,00:09:18.74,799
1,10,E08,M,00:10:21.50,853
1,1,E09,M,00:00:57.28,468
1,2,E09,M,00:02:00.03,462
1,3,E09,M,00:03:02.79,488
1,4,E09,M,00:04:05.55,588
1,5,E09,M,00:05:08.31,501
1,6,E09,M,00:06:11.07,468
1,7,E09,M,00:07:13.83,517
1,8,E09,M,00:08:16.59,481
1,9,E09,M,00:09:19.35,526
1,10,E09,M,00:10:22.12,478
1,1,E10,M,00:00:57.89,317
1,2,E10,M,00:02:00.65,315
1,3,E10,M,00:03:03.40,325
1,4,E10,M,00:04:06.16,306
1,5,E10,M,00:05:08.92,294
1,6,E10,M,00:06:11.68,286
1,7,E10,M,00:07:14.45,302
1,8,E10,M,00:08:17.21,286
1,9,E10,M,00:09:19.97,323
1,10,E10,M,00:10:22.73,331
1,1,E11,M,00:00:58.51,241
1,2,E11,M,00:02:01.26,267
1,3,E11,M,00:03:04.02,261
1,4,E11,M,00:04:06.78,251
1,5,E11,M,00:05:09.54,270
1,6,E11,M,00:06:12.30,281
1,7,E11,M,00:07:15.06,266
1,8,E11,M,00:08:17.82,251
1,9,E11,M,00:09:20.58,271
1,10,E11,M,00:10:23.35,260
1,1,E12,M,00:00:59.12,63
1,2,E12,M,00:02:01.88,59
1,3,E12,M,00:03:04.63,51
1,4,E12,M,00:04:07.39,72
1,5,E12,M,00:05:10.15,75
1,6,E12,M,00:06:12.91,60
1,7,E12,M,00:07:15.68,61
1,8,E12,M,00:08:18.44,67
1,9,E12,M,00:09:21.20,62
1,10,E12,M,00:10:23.96,63
1,1,F01,M,00:01:02.17,88462
1,2,F01,M,00:02:04.93,88679
1,3,F01,M,00:03:07.69,87636
1,4,F01,M,00:04:10.45,87539
1,5,F01,M,00:05:13.21,87860
1,6,F01,M,00:06:15.97,87582
1,7,F01,M,00:07:18.73,87631
1,8,F01,M,00:08:21.49,87714
1,9,F01,M,00:09:24.25,87529
1,10,F01,M,00:10:27.01,87451
1,1,F02,M,00:01:02.79,41052
1,2,F02,M,00:02:05.55,41424
1,3,F02,M,00:03:08.30,41128
1,4,F02,M,00:04:11.06,41317
1,5,F02,M,00:05:13.82,42674
1,6,F02,M,00:06:16.58,42147
1,7,F02,M,00:07:19.35,42242
1,8,F02,M,00:08:22.11,42517
1,9,F02,M,00:09:24.87,43191
1,10,F02,M,00:10:27.63,42611
1,1,F03,M,00:01:03.40,18955
1,2,F03,M,00:02:06.16,18759
1,3,F03,M,00:03:08.92,18615
1,4,F03,M,00:04:11.68,19024
1,5,F03,M,00:05:14.44,19471
1,6,F03,M,00:06:17.20,19175
1,7,F03,M,00:07:19.96,19132
1,8,F03,M,00:08:22.72,19406
1,9,F03,M,00:09:25.48,19255
1,10,F03,M,00:10:28.24,19296
1,1,F04,M,00:01:04.02,9589
1,2,F04,M,00:02:06.78,9326
1,3,F04,M,00:03:09.53,9504
1,4,F04,M,00:04:12.29,9685
1,5,F04,M,00:05:15.05,9904
1,6,F04,M,00:06:17.81,9699
1,7,F04,M,00:07:20.58,9665
1,8,F04,M,00:08:23.34,9738
1,9,F04,M,00:09:26.10,9799
1,10,F04,M,00:10:28.86,9786
1,1,F05,M,00:01:04.63,5036
1,2,F05,M,00:02:07.39,4976
1,3,F05,M,00:03:10.15,5009
1,4,F05,M,00:04:12.91,5193
1,5,F05,M,00:05:15.67,5063
1,6,F05,M,00:06:18.43,5257
1,7,F05,M,00:07:21.19,5093
1,8,F05,M,00:08:23.95,5176
1,9,F05,M,00:09:26.71,5094
1,10,F05,M,00:10:29.47,5212
1,1,F06,M,00:01:05.25,2424
1,2,F06,M,00:02:08.01,2392
1,3,F06,M,00:03:10.76,2519
1,4,F06,M,00:04:13.52,2597
1,5,F06,M,00:05:16.28,2545
1,6,F06,M,00:06:19.04,2542
1,7,F06,M,00:07:21.81,2569
1,8,F06,M,00:08:24.57,2548
1,9,F06,M,00:09:27.33,2622
1,10,F06,M,00:10:30.09,2567
1,1,F07,M,00:01:05.86,1340
1,2,F07,M,00:02:08.62,1314
1,3,F07,M,00:03:11.38,1347
1,4,F07,M,00:04:14.14,1371
1,5,F07,M,00:05:16.90,1346
1,6,F07,M,00:06:19.66,1366
1,7,F07,M,00:07:22.42,1383
1,8,F07,M,00:08:25.18,1382
1,9,F07,M,00:09:27.94,1399
1,10,F07,M,00:10:30.70,1453
1,1,F08,M,00:01:06.48,729
1,2,F08,M,00:02:09.24,715
1,3,F08,M,00:03:11.99,716
1,4,F08,M,00:04:14.75,792
1,5,F08,M,00:05:17.51,741
1,6,F08,M,00:06:20.27,730
1,7,F08,M,00:07:23.04,725
1,8,F08,M,00:08:25.80,735
1,9,F08,M,00:09:28.56,776
1,10,F08,M,00:10:31.32,715
1,1,F09,M,00:01:07.09,421
1,2,F09,M,00:02:09.85,420
1,3,F09,M,00:03:12.61,415
1,4,F09,M,00:04:15.37,433
1,5,F09,M,00:05:18.13,413
1,6,F09,M,00:06:20.89,438
1,7,F09,M,00:07:23.65,415
1,8,F09,M,00:08:26.41,444
1,9,F09,M,00:09:29.17,482
1,10,F09,M,00:10:31.93,427
1,1,F10,M,00:01:07.71,288
1,2,F10,M,00:02:10.47,297
1,3,F10,M,00:03:13.22,273
1,4,F10,M,00:04:15.98,303
1,5,F10,M,00:05:18.74,283
1,6,F10,M,00:06:21.50,303
1,7,F10,M,00:07:24.27,306
1,8,F10,M,00:08:27.03,294
1,9,F10,M,00:09:29.79,293
1,10,F10,M,00:10:32.55,290
1,1,F11,M,00:01:08.32,218
1,2,F11,M,00:02:11.08,208
1,3,F11,M,00:03:13.84,219
